name,statistics,logFC,ci95_l,ci95_u,pvalue,adjPvalue,mFPR,typeID,type
HOMEZ,1.56202446725904,0.249636303479373,-0.0868013936269535,0.586074000585699,0.136175544466867,0.450236223326133,0.382051905014942,H,rna
GALNT13,-0.706433489770163,-0.409530153695957,-1.6299221355317,0.810861828139783,0.48921379297749,0.760097109245956,0.608736007728558,H,rna
MGAM,1.19038243759485,0.502213164400683,-0.385936840536572,1.39036316933794,0.249786616255845,0.566211206010573,0.532594794318276,H,rna
TESPA1,1.03144005177599,0.374877128817369,-0.390243117696909,1.13999737533165,0.316372994706482,0.626719979340856,0.540425422842765,H,rna
PEX11G,-0.989712398761268,-0.416052754280892,-1.30101375295579,0.468908244394006,0.335796238236637,0.642936756173642,0.55143291250688,H,rna
BBS2,1.66506645021191,0.23180932023831,-0.0612692498928353,0.524887890369455,0.113691279585077,0.419138232876058,0.34783979419075,H,rna
STXBP6,-1.63572994967171,-0.276580515373839,-0.632535203171598,0.0793741724239207,0.119745245944823,0.42885456335806,0.367890190235014,H,rna
PAN2,1.65815943964988,0.196918163043464,-0.0530842663678927,0.446920592454821,0.115092564762543,0.421387733559374,0.355200313494888,H,rna
HCFC1,-1.6443561888404,-0.1879238817825,-0.428510140331669,0.0526623767666692,0.117937221069995,0.426529336392053,0.364692679831034,H,rna
TMEM234,-1.49833771721702,-0.224817617067857,-0.540685426847617,0.0910501927119033,0.151858718577964,0.46896473927905,0.409895295547427,H,rna
SERPINA5,1.1376619607885,0.323906694390167,-0.275458373191906,0.923271761972241,0.27059148807103,0.583774681038155,0.514246603184302,H,rna
LINC00865,0.79681176430718,0.501313372974237,-0.823144939251022,1.8257716851995,0.436232919223758,0.723516590538502,0.598777570744679,H,rna
SEL1L2,-0.768650713034545,-0.624404908197752,-2.33450690716711,1.08569709077161,0.452345068912473,0.733967886501152,0.625113569941781,H,rna
NRM,-0.925980804898571,-0.304268369337888,-0.996003071987533,0.387466333311758,0.367044515361288,0.667813501623771,0.570221327488995,H,rna
CHAF1B,-1.15502606046001,-0.253994183292422,-0.716925678410461,0.208937311825618,0.263600662356375,0.577749113329151,0.52125798691393,H,rna
SLX1A-SULT1A3,-0.873014016554611,-0.390981746509983,-1.33378268587439,0.551819192854422,0.394471431426338,0.690901050761886,0.576751006471077,H,rna
CTHRC1,-1.12898855468518,-0.978265866822443,-2.80238039456608,0.845848660921188,0.274134773658684,0.587716118501868,0.87314227370103,H,rna
TTC13,1.59468978624756,0.189294733880653,-0.0605942208147405,0.439183688576046,0.128673241431584,0.44059764468226,0.385031039200714,H,rna
CCDC116,0.811385125602521,0.415010656682435,-0.661744468501257,1.49176578186613,0.428037808458231,0.717646566857195,0.589632768304518,H,rna
MIR3176,-0.800520154009571,-0.211122403589953,-0.766318996313804,0.344074189133899,0.434138279107734,0.722254603917842,0.607318004577275,H,rna
GAL3ST4,-1.22310248957137,-0.51056072305159,-1.38931872464643,0.368197278543247,0.237499041506864,0.555314424604307,0.536328339441223,H,rna
MIR8058,-0.8804512327234,-0.338019746337812,-1.14622469714891,0.470185204473288,0.390540728627478,0.687391792115464,0.576811503456602,H,rna
DGAT1,-1.58965175878202,-0.223419113030993,-0.519290569272884,0.072452343210897,0.129807075646906,0.441967547974414,0.37480952120465,H,rna
SLC24A4,-1.13532487614813,-0.435619712278738,-1.24336068088764,0.372121256330162,0.271542865422166,0.584768222214442,0.520941311236134,H,rna
TMEM225B,-0.692080938256114,-0.266612513259374,-1.07758922279048,0.544364196271733,0.497962976961997,0.766321812421842,0.615115056666693,H,rna
LPXN,1.54140329148975,0.285544554472978,-0.10443545102518,0.675524559971136,0.141098180963987,0.456448921748839,0.39262120491444,H,rna
LINC02268,0.812442971501074,0.407801977892957,-0.648872414334256,1.46447637012017,0.427446759384394,0.717593594196174,0.589302795361252,H,rna
SNRPC,-1.65371491768428,-0.197636232054442,-0.449224660441225,0.0539521963323401,0.116002050609345,0.422913305584742,0.356333679146838,H,rna
RUSC1-AS1,1.09850511234298,0.243768364443143,-0.223385560254597,0.710922289140883,0.286861172124772,0.59999050770558,0.53940678599448,H,rna
ZNF559,1.60312789705566,0.329708674754563,-0.103250495817791,0.762667845326917,0.12679294492237,0.43845880272376,0.409956970702516,H,rna
RPLP0P2,-0.796617976421914,-0.364909302462975,-1.32922574760776,0.599407142681807,0.436342551949809,0.723516590538502,0.592241791626099,H,rna
MPP2,-1.60458897512545,-0.327939025452018,-0.758182248837538,0.102304197933503,0.126469739484012,0.438003222710716,0.408505243800399,H,rna
F2RL1,-1.29657590178228,-0.648304439107529,-1.70091031646532,0.404301438250261,0.211606269419535,0.534529425674623,0.68010298132653,H,rna
CENPW,-0.689458314233469,-0.297888463591549,-1.20744649314624,0.611669565963144,0.499571441966264,0.767543272732533,0.613104567483561,H,rna
CCDC144A,1.56556518509305,0.625922348425876,-0.215732528148679,1.46757722500043,0.135344972546302,0.448953247664238,0.901894260185837,H,rna
AIF1,-0.896787660847777,-0.352607231060217,-1.18033272385603,0.475118261735597,0.381997839933692,0.680512124720994,0.572379466605292,H,rna
COA4,-1.61416589301102,-0.264403572262197,-0.609232659633834,0.0804255151094393,0.124368450930854,0.435430521652062,0.368797628648902,H,rna
AK7,0.64444837864921,0.270032899063289,-0.612057884523085,1.15212368264966,0.527638553254676,0.785005585345848,0.621077538114875,H,rna
TFAP2E,0.859476357027189,0.257271321879857,-0.372876129942518,0.887418773702232,0.401692884095557,0.695700188431894,0.589490698596362,H,rna
NBR2,1.2425861023789,0.393187968568098,-0.272941227458772,1.05931716459497,0.230405830319538,0.550344651452899,0.489844713978375,H,rna
OSBPL10,-1.48848353881772,-0.364282232760182,-0.879485601979588,0.150921136459223,0.154414268160175,0.471975190434725,0.440024453761358,H,rna
SLC35F2,1.09007008835732,0.274615543956683,-0.255725737777273,0.80495682569064,0.290458195996229,0.603133183701271,0.534160503174275,H,rna
STAC3,-0.987100429032119,-0.258620284468896,-0.810171676751993,0.292931107814202,0.337039279788062,0.64401852484985,0.56313558847034,H,rna
SEC31B,1.58912922609785,0.246267084190469,-0.0799689238170125,0.57250309219795,0.129925155529399,0.442060325432297,0.373090437655918,H,rna
PEG3,1.60675748325745,0.219661092725553,-0.0681367599655529,0.507458945416659,0.125991328916031,0.437409486429973,0.36871566712913,H,rna
ACP2,-1.60887411467596,-0.193966416190019,-0.447765013859792,0.0598321814797538,0.125525841912437,0.437104977461995,0.375878337451437,H,rna
CES1P1,0.590061455966477,0.422961057972714,-1.08603421033637,1.9319563262818,0.562688248898004,0.806400059357052,0.628845408520789,H,rna
MIR24-1,-0.994499156129262,-0.426415617018775,-1.32905322398039,0.47622198994284,0.33352654939899,0.64158971407135,0.551626729660489,H,rna
ICOSLG,-1.26563283631627,-0.305941181646503,-0.814820670883708,0.202938307590701,0.222228147043349,0.544100558700988,0.476908433558259,H,rna
CEL,-1.12581023919867,-0.405680813017417,-1.16426540013105,0.352903774096219,0.275441784140384,0.589463735053548,0.519136828782338,H,rna
ZAP70,0.906313925490402,0.410715744005492,-0.543282200278042,1.36471368828903,0.377074165688816,0.676499957885614,0.570180618222201,H,rna
ZNF264,1.65996543409157,0.133831539421307,-0.0358928166495761,0.303555895492191,0.114724748284075,0.421039008492303,0.398990284588606,H,rna
ZNF630,1.30159137943808,0.215509672241492,-0.133049763319733,0.564069107802718,0.209922767685265,0.532992818076065,0.48615823406885,H,rna
MIR5687,1.20915390158828,0.274896066542825,-0.203702821080437,0.753494954166088,0.24267936975942,0.559002121186067,0.498889287057068,H,rna
ZSCAN5A,-1.12840059514367,-0.301516288467841,-0.864028833941942,0.26099625700626,0.274376210829844,0.587906180182934,0.518734930551773,H,rna
AK6,1.26997589582101,0.239412653932116,-0.15744646475928,0.636271772623513,0.220712693958578,0.542889965537922,0.488107688320606,H,rna
AP1G2,-1.43944427456611,-0.162950840955072,-0.401263158597002,0.0753614766868575,0.167664613416903,0.486186462070753,0.465398950424709,H,rna
PRC1,-1.27206586232031,-0.532886248953732,-1.41476657993959,0.348994082032125,0.219986304885352,0.542123459823388,0.559515436840312,H,rna
CD164,-1.61324981692532,-0.208647751698617,-0.480915892411077,0.0636203890138429,0.124568160533028,0.435672014544126,0.368585770180793,H,rna
CD226,1.21028821084438,0.270960388823626,-0.200344282972148,0.742265060619401,0.242254899029656,0.558581893093781,0.499274458507058,H,rna
ZBTB49,1.39134013905265,0.257841617852465,-0.132283977102735,0.647967212807665,0.181550182215002,0.500876009534328,0.440752599239091,H,rna
CALML4,1.18856293116514,0.238347825538537,-0.183808939896301,0.660504590973374,0.250483843527848,0.566478219951384,0.514434432234705,H,rna
TULP4,1.63492251918334,0.132688625231011,-0.0381638438792279,0.30354109434125,0.119915681909506,0.428980087176046,0.411407589713208,H,rna
TP53INP2,1.59861182639379,0.389515406788639,-0.123424347715735,0.902455161293012,0.12779636736743,0.439463599003717,0.489363714187516,H,rna
NKD2,-1.12521889419782,-0.522174358722896,-1.49910395497174,0.45475523752595,0.275685470830437,0.589597832236947,0.551441076261528,H,rna
ZNF582,1.26967625176531,0.213286058640182,-0.140348103996307,0.566920221276671,0.22081699139721,0.542930630459228,0.49763526595584,H,rna
NOB1,-1.50564574614467,-0.159735133047058,-0.383073011917578,0.063602745823462,0.149986170571766,0.467045301074216,0.441320858641971,H,rna
SLC45A1,-1.2018979949533,-0.34257815288575,-0.942613443107208,0.257457137335708,0.245408067868088,0.561543067115001,0.494893258683903,H,rna
C8G,-0.80270417376434,-0.477533764311702,-1.72990563291429,0.774838104290883,0.432907623402031,0.721424492421215,0.596365393180322,H,rna
KCNH4,-0.922323159629512,-0.304235973228949,-0.998639936866003,0.390167990408104,0.368896028748544,0.669470137375931,0.570201185798468,H,rna
CALHM6,-0.869378212120102,-0.307307762669856,-1.05143897225489,0.436823446915174,0.396402461378102,0.691890262249439,0.580907590176216,H,rna
TXK,1.11173857952695,0.287943820254004,-0.257298837793008,0.833186478301016,0.281283990443669,0.59522868243223,0.525190577133512,H,rna
ARMC10,-1.53538965002209,-0.163139908622874,-0.386819492848965,0.060539675603216,0.142561453434472,0.458691941950057,0.425755723860057,H,rna
EHF,0.99441398252799,0.463897236827995,-0.518165661882983,1.44596013553897,0.333566841050496,0.64158971407135,0.55690257899601,H,rna
PLPP1,-1.64874650797254,-0.143331186094005,-0.326339806374821,0.0396774341868107,0.117026000634623,0.424044248604979,0.393075244660668,H,rna
COLCA2,-0.674344626570198,-0.431343089156885,-1.77790300982278,0.915216831509007,0.508898940592416,0.772803965329439,0.615977465230295,H,rna
MIR558,0.705303875684738,0.303905594948461,-0.603177693980341,1.21098888387726,0.489899117369055,0.760779296873408,0.610034859545251,H,rna
TYK2,-1.65153067610268,-0.186474421217532,-0.424167953080085,0.0512191106450206,0.116451259202542,0.423303833919859,0.360635736295758,H,rna
LINC01554,0.576185168238983,0.36867945617439,-0.97833297662464,1.71569188897342,0.571823219354434,0.812300282266685,0.628688585235567,H,rna
MEIS2,1.65307297547937,0.193632799957691,-0.0529550308440315,0.440220630759414,0.116133917865023,0.422987836963732,0.356971690956631,H,rna
NRSN2,-1.58433746970808,-0.294078999075958,-0.684830863547977,0.096672865396061,0.131012209568638,0.443512075653464,0.388668259785237,H,rna
SELPLG,-1.37179646305389,-0.360012013519528,-0.91248628177401,0.192462254734954,0.187450621606792,0.508319224440473,0.455061645543257,H,rna
STPG4,-0.662834431382109,-0.477142864823315,-1.99254576667524,1.03826003702861,0.516068628339909,0.777345930556267,0.621973216050835,H,rna
PPARGC1A,1.59434397676174,0.466679648412371,-0.149520186202366,1.08287948302711,0.12875079939676,0.44059764468226,0.644849864656388,H,rna
RHOD,-1.54148611009974,-0.329382311838985,-0.779209186382495,0.120444562704526,0.141078116998896,0.456448921748839,0.415570056907086,H,rna
EVA1A,-0.902866669634038,-0.449303113213582,-1.49691531423975,0.598309087812589,0.378850956213091,0.677726495133871,0.574100578991758,H,rna
FBXO2,-0.941230419033499,-0.448720533752113,-1.45232995602334,0.554888888519117,0.359393098051903,0.661213099762714,0.566083384357234,H,rna
SNORA66,0.664614146284462,0.320670002463026,-0.695048807004691,1.33638881193074,0.514956332440132,0.776910067289474,0.615506821504111,H,rna
ARC,-0.686750368947246,-0.460993924056739,-1.87412042439175,0.952132576278272,0.501235378590135,0.768856181602916,0.61636322898091,H,rna
SDK2,-1.52948526149345,-0.347223408597526,-0.825135964432695,0.130689147237644,0.144010440920235,0.461329174801922,0.429721371029849,H,rna
OXER1,-0.91607173865597,-0.34367634304045,-1.13345409265613,0.446101406575234,0.372075123272002,0.672058516040999,0.568229553704948,H,rna
P2RY13,1.11453497177119,0.31534984061892,-0.280289887009065,0.910989568246905,0.280115769594407,0.594197788097336,0.520665134837661,H,rna
KLHL32,-1.04189985276694,-0.558527310930581,-1.6870315071762,0.569976885315035,0.311632240913564,0.623479374466113,0.576035325241298,H,rna
TMIE,0.880849442063222,0.334007989741698,-0.464243821873296,1.13225980135669,0.390331000005079,0.687368547712622,0.576301973716993,H,rna
NDST1,-1.61431853393107,-0.245619467644517,-0.565920466964847,0.0746815316758125,0.124335200774895,0.435430521652062,0.365497825090241,H,rna
HNRNPA1L2,1.53434691096789,0.179761382918234,-0.0668752472764501,0.426398013112917,0.142816462542459,0.459027444214184,0.413825175964707,H,rna
PPFIA3,-1.14939082926384,-0.286262886856357,-0.810565545328687,0.238039771615973,0.265854427578953,0.578646377738776,0.514317091479827,H,rna
UBXN4,1.63596417275927,0.123631350781224,-0.0354574348063275,0.282720136368776,0.119695843717329,0.42885456335806,0.420396811579533,H,rna
H2AW,-0.86904604477259,-0.40857976959283,-1.39831450561641,0.581154966430748,0.396579189324608,0.691962339400067,0.578277449906546,H,rna
PCSK1,0.735270859431101,0.495073535103572,-0.922374341695583,1.91252141190273,0.471909777420374,0.750338499828062,0.611563372052146,H,rna
ABITRAM,1.53786475120768,0.188730085510428,-0.0696194795489561,0.447079650569812,0.141957671364335,0.457886855202523,0.407020382457926,H,rna
SNAI3,0.965163000878746,0.488848390312702,-0.577399697265186,1.55509647789059,0.347606237864058,0.652585507570018,0.567725827474066,H,rna
UACA,1.64312662456608,0.310977165505347,-0.0874438230544642,0.709398154065157,0.11819350197062,0.426714927226498,0.398700122148713,H,rna
TPST2,-1.59717848981109,-0.276565005626632,-0.641091009951914,0.0879609986986493,0.128116239628972,0.439879636647417,0.378522704736374,H,rna
MTMR8,1.02709869356053,0.270032917566805,-0.283430948973475,0.823496784107086,0.318355696077882,0.628934702304009,0.550348434730584,H,rna
C5AR2,-0.938053048521909,-0.381311771054897,-1.23704333964783,0.474419797538036,0.360978280673835,0.662630006128192,0.562614694881994,H,rna
BICD1,1.63034213123954,0.340394349083174,-0.0991354563341182,0.779924154500466,0.120886443107087,0.430567776008707,0.432190179483444,H,rna
F8A2,-0.990027453815732,-0.566086236677534,-1.76979133186606,0.637618858510995,0.335646520062698,0.64286817054042,0.584610789205332,H,rna
LINC01118,-0.630112714415211,-0.230180968778348,-0.999197917438407,0.538835979881712,0.536758589334042,0.790078673656863,0.62544103077446,H,rna
IER5,-1.61162981644331,-0.313962578383853,-0.724069721963657,0.0961445651959516,0.124921995013797,0.436182200944423,0.401073300510322,H,rna
KIF4A,-0.848146298780119,-0.567613366179197,-1.97646929288222,0.841242560523829,0.407802636240629,0.7008597376512,0.604986749482556,H,rna
ZNF75A,1.58030128660426,0.15360613055992,-0.0510163740794013,0.358228635199242,0.131933794450091,0.444391915148398,0.413318531961308,H,rna
SLC25A35,1.22469126924818,0.287010747256669,-0.206340554448714,0.780362048962053,0.236914415238155,0.555236503879095,0.491211617199432,H,rna
IL32,-1.55336137505755,-0.446471260092015,-1.05154143580445,0.158598915620415,0.1382257559413,0.453159364590555,0.571790400708778,H,rna
JAK2,1.64038879841882,0.45040266433092,-0.127612053270148,1.02841738193199,0.118765859393226,0.427640146864142,0.664787734005129,H,rna
HAUS6,1.59241630271327,0.161212192393735,-0.0519086920830137,0.374333076870484,0.129183860953723,0.440791067568643,0.401396670352118,H,rna
SUV39H1,1.32594711833535,0.275204482608028,-0.161727706366121,0.712136671582178,0.20189702629477,0.525127740879112,0.459920719840678,H,rna
MIR4444-2,1.18126506147359,0.256933424013787,-0.200953231111303,0.714820079138877,0.253295206296474,0.568400429738148,0.510377638459974,H,rna
MCM8,1.53767350324511,0.217600681006863,-0.0803064233673063,0.515507785381032,0.142004248616799,0.457941467303486,0.394756421403153,H,rna
ARFGAP1,-1.62579056071008,-0.216388023887355,-0.496578496595429,0.0638024488207183,0.121857709930632,0.432224120619625,0.361570956936659,H,rna
SCYL1,-1.64913056732557,-0.194893483079308,-0.443680101153772,0.0538931349951562,0.116946574809295,0.423923600628847,0.357592478878313,H,rna
SP6,-0.913981769353238,-0.56040946026517,-1.85119076204128,0.730371841510937,0.373142063762437,0.673119871416368,0.594019788391799,H,rna
GAP43,-1.18930753680723,-0.833118901456056,-2.30779811075486,0.64156030784275,0.250198335340734,0.566273067547007,0.824886130041763,H,rna
TSTD2,1.64050074722379,0.22377822792989,-0.0633832227823035,0.510939678642084,0.118742409653486,0.427640146864142,0.355830692628108,H,rna
SLC35G1,1.22772445515315,0.342872542506877,-0.245045166485206,0.930790251498959,0.235801360248427,0.554634301797768,0.487938279184651,H,rna
SCN3B,-1.30895410724117,-0.307885916836344,-0.803051150650361,0.187279316977673,0.207470504310718,0.530771262021805,0.463248294564628,H,rna
SCLT1,1.58343688063571,0.193551902668514,-0.0637727703706069,0.450876575707636,0.131217370166418,0.443573314003674,0.384962510479969,H,rna
CFAP53,0.600690469751774,0.25200540938848,-0.631163683622347,1.13517450239931,0.555743163495633,0.802222638611285,0.627062100945533,H,rna
CCDC148,-0.937181547503747,-0.29466921843412,-0.956574403211856,0.367235966343616,0.361413902796296,0.662731358632157,0.567282995163916,H,rna
CD7,-0.714979121082537,-0.308753093519296,-1.2178343401104,0.60032815307181,0.484047483443355,0.757045331919595,0.607972499215999,H,rna
CCDC149,-1.56573809913441,-0.214884694254021,-0.503800368756013,0.0740309802479708,0.135304520020436,0.448953247664238,0.384432061407065,H,rna
BTBD2,-1.64750635031865,-0.212136665006122,-0.483201624832904,0.0589282948206598,0.117282787248228,0.424775431330217,0.354135163473327,H,rna
PKD1L2,1.44279698331375,0.715557614292718,-0.328499176915168,1.7596144055006,0.166730018188734,0.485425649531712,0.911324382523084,H,rna
SPA17,1.01037218574192,0.22377523632362,-0.242471047284032,0.690021519931272,0.326077344367756,0.635538622562647,0.56413705982426,H,rna
TPI1P2,0.759103323391243,0.256295104180241,-0.454466826308556,0.967057034669038,0.457889612255795,0.738619553103098,0.605122766699033,H,rna
SNORD15A,-0.647842358731566,-0.228822730679996,-0.972380240266724,0.514734778906732,0.525492016543615,0.784167674233278,0.623192740503593,H,rna
RGS17,-0.616629541058604,-0.406531011380069,-1.79441796870555,0.981355945945408,0.545414381836631,0.795112868651419,0.624615484035269,H,rna
TACR1,0.640610140154007,0.661975415865703,-1.51339287182131,2.83734370355272,0.530071910515668,0.785903803276534,0.66225962354213,H,rna
ELAC2,-1.64530701908949,-0.255373746252594,-0.582122573752778,0.0713750812475908,0.117739362400709,0.426029498946767,0.360681501274245,H,rna
GSTT2,-0.637344906550948,-0.419035146779936,-1.80311348773174,0.965043194171869,0.532146867455695,0.786911034040602,0.622081517874208,H,rna
C19orf71,-0.931357300441502,-0.400909880183494,-1.30709134956229,0.505271589195306,0.364334366463201,0.665390512976716,0.564907573988565,H,rna
HIPK1,1.60785540960876,0.259817322602004,-0.0803603870009089,0.599995032204916,0.125749692153044,0.437309573909261,0.371073914336683,H,rna
SOX8,-1.11552976040601,-0.269461626465971,-0.777972807644104,0.239049554712161,0.279701052182607,0.593793755265037,0.52631702018521,H,rna
CYTOR,-1.38051534173016,-0.586985594934519,-1.4820843373155,0.308113147446462,0.184799534631569,0.505208694969733,0.683169940434739,H,rna
FAM204A,1.63196038181354,0.137347912456772,-0.0398249461491298,0.314520771062675,0.120542712252112,0.430088888286053,0.404591576118019,H,rna
LOXL1-AS1,-1.21443140174377,-0.485944123276436,-1.32830480401495,0.35641655746208,0.240709297054157,0.557289645023316,0.534519483021698,H,rna
LYST,1.64076879135054,0.229887311874045,-0.0650653744878065,0.524839998235896,0.118686278905589,0.427640146864142,0.355980634313722,H,rna
TPH1,0.644571712621693,0.291156440398012,-0.659754621683525,1.24206750247955,0.527560465110173,0.785005585345848,0.619223373208363,H,rna
ARAP3,-1.64424519180178,-0.168062728939802,-0.383236619019231,0.0471111611396278,0.117960336962961,0.426529336392053,0.372494394020607,H,rna
MIA2,1.63535214482979,0.225767565187638,-0.0648587966249176,0.516393927000194,0.119824968955356,0.42885456335806,0.357555315653342,H,rna
SAPCD2,-0.720974566120096,-0.530949091512885,-2.08125598627199,1.01935780324621,0.480442185801743,0.755127232812325,0.620877843219484,H,rna
OCEL1,-1.31337623659293,-0.246904678905985,-0.642658308521377,0.148848950709408,0.206008544463998,0.528932802494675,0.469246059452527,H,rna
BRSK2,0.897715986957346,0.2896139467161,-0.389535347104435,0.968763240536634,0.381516153851269,0.680124642647497,0.576025306969911,H,rna
FAM193B,-1.61522671344772,-0.148742603876522,-0.342601900283615,0.0451166925305717,0.124137525554021,0.435201599438584,0.40058150753572,H,rna
MIR569,-0.650559104243501,-0.234762492309581,-0.994435496066923,0.524910511447761,0.52377730612385,0.783156330238612,0.622125219188835,H,rna
BCAS4,-0.964823699287594,-0.317218344097055,-1.00936013430616,0.374923446112055,0.347771456618561,0.652796513580997,0.558367166893115,H,rna
BHLHE40-AS1,0.783819815683037,0.262487521343002,-0.442493075431507,0.96746811811751,0.443621095352749,0.728536578770349,0.600221556456181,H,rna
MRTO4,-1.50903184305578,-0.282538079770231,-0.67668970878574,0.111613549245278,0.149125057112647,0.466389375814958,0.402673997483568,H,rna
SERAC1,-1.44412005051097,-0.171756004428802,-0.422132393334849,0.0786203844772447,0.166362375617984,0.484959353872616,0.454037222776244,H,rna
TMEM165,-1.63977249407,-0.259297993230468,-0.592187648408574,0.0735916619476386,0.118895026367855,0.427699433577159,0.364013230009909,H,rna
SNORD58A,0.671812300432667,0.323253327866675,-0.689677512595929,1.33618416832928,0.510471439988602,0.773935864881533,0.614139524624592,H,rna
IFI6,-1.59988306004208,-0.44362699494376,-1.02736029104415,0.14010630115663,0.127513236173651,0.439424443922484,0.61787336450421,H,rna
SPX,1.20648821828568,0.380874245765205,-0.283699626176321,1.04544811770673,0.243679135069492,0.559811610298508,0.498586707279527,H,rna
PDLIM2,-1.41746795031166,-0.325036832966679,-0.807766589480419,0.157692923547061,0.173897031210951,0.493815606112127,0.436548832078992,H,rna
KLK14,-0.625028253240534,-0.394733279493741,-1.72423478770657,0.934768228719083,0.540013820031703,0.791647857837119,0.62284413975384,H,rna
MIR1914,0.682173320545717,0.282654458845824,-0.589605328545946,1.15491424623759,0.504055058871971,0.769315766393084,0.614134201025422,H,rna
RAB6C-AS1,0.624027787875104,0.358203541201764,-0.850196375305768,1.5666034577093,0.540655612276631,0.792222291181918,0.621603462019703,H,rna
TMEM63C,-1.0931833586632,-0.794933418637114,-2.32574762464204,0.73588078736781,0.289126750571931,0.602004186328825,0.747660131595117,H,rna
MT-ND3,1.44554733934408,0.562652831496127,-0.256741454100233,1.38204711709249,0.165966516129009,0.484262329929129,0.705268064620194,H,rna
PRCC,-1.61607530922925,-0.158056600543785,-0.363946851380939,0.0478336502933697,0.123953060329156,0.434863257529973,0.39162825950585,H,rna
NPIPB11,1.27048183108716,0.26440406492395,-0.173707189613276,0.702515319461177,0.220536679684743,0.542629832922941,0.479398653005272,H,rna
CBX3P2,0.666405066770865,0.265956292055744,-0.574193491457441,1.10610607556893,0.513838401790511,0.776336247306144,0.617429486272998,H,rna
RNF5,-1.40460746689773,-0.275122687234575,-0.687463357724667,0.137217983255518,0.177630682061528,0.497564644650599,0.433472691774724,H,rna
SBNO2,-1.62479941249493,-0.489966086136634,-1.12478668152798,0.144854509254708,0.122070089761201,0.432345843824228,0.760499054924862,H,rna
SDCBP2-AS1,1.27642789164943,0.259948859730649,-0.168773734518624,0.688671453979923,0.218476247321221,0.54090254515498,0.478257095337849,H,rna
GPX7,-1.34075357853971,-0.445178718046282,-1.14416744322887,0.253810007136308,0.197138048253204,0.520456576887239,0.510626822044379,H,rna
AKR1C8P,-0.664371512541554,-0.508626925410518,-2.12028565743302,1.10303180661199,0.515107895219818,0.776910067289474,0.628094041187966,H,rna
MAL,1.16719583228019,0.501444473241656,-0.4029624155818,1.40585136206511,0.258782421365953,0.573352275220867,0.54781924701427,H,rna
ZNF70,1.48716081731893,0.174538219754778,-0.0725302630610858,0.421606702570641,0.154759987671362,0.472316864981598,0.434298778664801,H,rna
MIR3182,0.600378053266245,0.428358118187901,-1.07363151284271,1.93034774921851,0.555946648353689,0.802289599880366,0.629360002413876,H,rna
COLEC11,1.22037346757537,0.431352105667705,-0.312735218552627,1.17543942988804,0.238505830292937,0.556021666244339,0.511026863326401,H,rna
SYT9,0.595477867639229,0.471521608452895,-1.1954212632986,2.13846448020439,0.559143430373324,0.804048461085156,0.634726399848446,H,rna
GSTT2B,-0.976814353887859,-0.575737351285584,-1.81652400526381,0.665049302692644,0.341965694720816,0.648383835616998,0.595513808639766,H,rna
MEF2A,1.54059612760289,0.203852495074601,-0.0747031540040051,0.482408144153208,0.141293852572418,0.456733579833995,0.396928266598,H,rna
TRAPPC2B,-1.22833446514492,-0.230956408530862,-0.626776760488498,0.164863943426775,0.235577998149003,0.554467977663821,0.501530131112587,H,rna
ELOVL4,0.862146939110538,0.274310443141332,-0.395490557309624,0.944111443592287,0.400261508776461,0.694466980351566,0.58451650799283,H,rna
SMAD4,1.61609752922414,0.12837669820634,-0.0388491379381786,0.295602534350859,0.123948233338195,0.434863257529973,0.420166430602287,H,rna
ZDHHC4,-1.56640190365288,-0.166725206792241,-0.390794736848085,0.0573443232636038,0.135149319994486,0.448953247664238,0.406259873417073,H,rna
PCP4L1,0.731698396143558,0.338407534301958,-0.6352195831104,1.31203465171432,0.474033372164132,0.752167405689824,0.604031115214086,H,rna
SLC6A17,-0.780811762016499,-0.60603067974864,-2.23995901561731,1.02789765612003,0.445342721528769,0.729270541657468,0.630015995437693,H,rna
NPIPB6,-0.945080889190552,-0.248360006157376,-0.801579431900133,0.304859419585382,0.357478490917545,0.659575997277033,0.571762818786886,H,rna
LINC01023,0.67511274841991,0.289573257825646,-0.613383357152093,1.19252987280338,0.508422505909657,0.772374816277096,0.614660689583639,H,rna
OPCML,0.773094148554804,0.421356543131748,-0.726009775870217,1.56872286213371,0.449778717227204,0.731983429032414,0.598833779037727,H,rna
ZFP64,1.49818898094414,0.154998884752352,-0.0627955186421225,0.372793288146827,0.151897029596617,0.468989289661993,0.443972322400726,H,rna
ADRB2,1.4965310448061,0.250388745370236,-0.101831093733194,0.602608584473666,0.152324617376464,0.469580830774439,0.403777181580721,H,rna
DMGDH,1.21407151312245,0.40601262633448,-0.297999292042763,1.11002454471172,0.240843251977642,0.557368514697867,0.503747855527699,H,rna
SLC5A1,1.59495707206884,0.667106786261066,-0.213396742509793,1.54761031503192,0.128613321755152,0.44059764468226,0.977251104976621,H,rna
VASH1,-1.6359333404988,-0.362092567593785,-0.828041957918483,0.103856822730913,0.119702345851749,0.42885456335806,0.480500799568301,H,rna
H3C2,-1.02501864419369,-0.907503183102679,-2.771311017484,0.956304651278644,0.319308786088718,0.62943157449472,0.810171800623583,H,rna
TERF2IP,1.63933207443315,0.136813502027732,-0.0388763853144328,0.312503389369897,0.118987404194026,0.427699433577159,0.400035306663198,H,rna
DOK3,-1.24277059117288,-0.43553621682194,-1.17330121585825,0.302228782214373,0.230339455931644,0.550271199470477,0.510526366594845,H,rna
